Text,Label,SubLabel
"પોલિસી નથી ગુંડા છે વર્દી વાળા ,,,",Hostile,Defamation 
"મેહુલ ભાઈ માનહાની નો કેસ ઠોકી દો એ પોલીસ વાળા પર બીજે દિવસે સસ્પેન્ડેડ થઇ જશે ,,,",Hostile,Offensive 
"મેહુલભાઈ હવે લગભગ જનતા ગુજરાત ના પોલીસ ને ઢોર માર મારે તો નવાઈ નાઈ ,,,",Hostile,Offensive 
"મેહુલ ભાય એક વાત કહો મેં તમારા અમુક વિડિઓ જોયા તમે લડત લડી રહિયા છો અને એ લડત માં તમને પણ ખબર છે કે પોલીસ વાળા એમનું મન ફાવે એવું વર્તન જો તમારી જોડે કરે છે તમે વકીલ છો તો પણ તો આમ જનતા નું સુ થયું હશે આ લોકો ને કોઈ ની બીક નથી કાયદા પોલીસ વાળા ને નાસ્તા નથી તમે મહેરબાની કારની ને આ લોકો ને કોર્ટ રૂમ સુધી લઇ જવો અને કાયદા નું ભાન અપાવો ,,,",Hostile,Defamation 
"વરાછામાં પોસ્ટિંગ કાનાણીનો ઈચ્છા મુજબ થાય છે અને બદલી પણ તેની ઈચ્છા મુજબ હવે એમ ના પૂછતાં કોણ કાનાણી ,,,",Hostile,Offensive 
"ભાઈ કાયદા ના જાણકાર જોડે આવું બને તો પબ્લિક નું સુ કે સુરક્ષીત છે પબ્લિક ,,,",Hostile,Offensive 
"પોલીસ પબ્લિક સાથે વર્તન કરશે પોલીસ અને આમ જનતા એક બીજા ના દુશ્મન બની જશે મહેરબાની કરી પોલીસ ને આ રીતે પબ્લિક લૂંટવાની અને લોકો ને હેરાન પરેશાન કરવાનું બંધ કરાવો જય ભારત ,,,",Hostile,Defamation 
"મેહુલ ભાઈ આ પોલીસ ને આપડે કાયદો કે કાનૂન ભંગ કરે તો આપડા પર કેસ કરે છે તો આ પોલીસ ને કેમ કઈ અલગ કાયદો હોય છે આવા પોલીસ વાળા ને કોઈ કેહવા વાળું નથી લાગતું એટલે જ તો સામાન્ય જાણતા ને ડરાવે છે ,,,",Hostile,Offensive 
"રાઠોડ સાહેબને કઇ તમારામાં ત્રેવડ હોય ને તો ભાઉનો કાર્યક્રમ હતો ત્યાં પાવર બતાવો વરદી નો પાવર રેવા ડો ,,,",Hostile,Defamation 
"આતંકવાદીઓ કરતા વધારે બીક તો પોલીસ વાળા થી લાગે છે ,,,",Hostile,Offensive 
"મેહુલ ભાઈ તમારી જોબ ને સલામ છે સલામ ,,,",Hostile,Defamation 
"આનંદીબેન પટેલ ગુજરાત માંથી કાર માટે નો ટોલ ટેક્સ માફ કરેલો હતો પરંતુ રૂપાણી સરકારે ખોટુ અર્થઘટન કરીને લોકો ના પાસે થી પૈસા પડાવવા માટે નેશનલ હાઈવે માટે નથી તેવું જૂઠું બોલી ને લોકો ને લૂંટવાનું ચાલુ રાખેલ છે જ્યારે કાર ખરીદીએ છીએ ત્યારે પણ રોડ ટેક્સ ના નામે લોકો ને લૂંટવા નું ચાલુ રાખે છે રોડ ખરાબ હોય તો કોઈ ટોલ ટેક્સ આપવો નહિ તેવું કોન્ટ્રાક્ટ માં લખેલું છે છતાં પણ સરકારે લોકો ને લૂંટવાની પરવાનગી આપેલ છે બીજેપી સરકારને ઘરે બેસાડો તો ટેલટેક્સ બંધ થશે કાર માટે નો ટેલટેકસ બંધ કરો ,,,",Hostile,Offensive 
"પોલીસ અધિકારી દારૂ ના ગુના સસ્પેન્ડ થયા તો પણ તેજ જિલ્લા માં પાછા નોકરી પણ આવી જાય છે કોણ ની મહેરબાની થી ,,,",Hostile,Offensive 
"ગુનો સાબિત કરી સજા કરાવી આપે તોજ માનવું ખાલી વાત કરવાથી કે વિડીયો બનાવવા થી માનવું નહીં કોઇ અધિકારી ને સજા કરાય તેવો વિડીયો હોય તો બતાવજો ,,,",Hostile,Defamation 
"બહાદુર છે મારો ભાઈ ,,,",Hostile,Offensive 
"આવા પોલીસ ની ગાડ મા મરચું નાખીને બરાબર હલાવી જુઓ તો ખબર પડે ,,,",Hostile,Offensive 
"સુ પોલીસ સ્ટેશન લઈ માર્યો ભાઈ ને બીજું સુ પડ્યું એટલે ગરમી ,,,",Hostile,Defamation 
"મેહુલ આપણા દેશ માં બયમાની લાખો કરોડો માં છે ને ઈમાનદારી બસ સો હજારો મા છે પણ આપણી સિસ્ટમ મા ખોટ છે સાહેબ કેમ કે હોદ્દો ને વર્ધી માળિયા પછી બધા વાગ બની જાય છે ને એમાં પીસાય છે બસ એક આમ વ્યક્તિ જેને આપણા વોટ ની તાકાત થી બદલવી પડશે ,,,",Hostile,Hate
"આ બધા પોલિસ વાળા ને ઘરે ભેગા કરી દો ચુટીયાનો ,,,",Hostile,Offensive 
"મોટા મા માેટા ચોર પોલીસ વારા ,,,",Hostile,Defamation 
"પોલીસ વાળા નો જન્મ ખોટા કામકરવા થાય છે ,,,",Hostile,Offensive 
"એક નંબર ના ચોર છે આ લોકો કોરના અને ટ્રાફીક ના નામે લોકો ને લૂંટે છે ,,,",Hostile,Defamation 
"આ લોકો ખમતીધર સામે નીચા ચાલે છે ને નિદોષૅને હેરાન કરતા હોય છે ,,,",Hostile,Offensive 
"ભાઈ અમદાવાદ માં પણ આપ જેવા કોઇ વકીલશ્રી હોય તો જણાવશો ,,,",Hostile,Hate 
